datetime,so2,co,no,no2,pm10,nox,o3,veloc.,direc.,pm2.5
2019-12-04 12:00:00,3.0,0.1,1.0,14.0,2.0,16.0,58.0,0.6,334.0,2.0
2019-12-04 13:00:00,3.0,0.1,1.0,25.0,2.0,27.0,42.0,0.6,237.0,2.0
2019-12-04 14:00:00,3.0,0.1,2.0,38.0,4.0,40.0,33.0,0.2,289.0,3.0
2019-12-04 15:00:00,3.0,0.1,2.0,28.0,5.0,31.0,40.0,0.7,60.0,4.0
2019-12-04 16:00:00,3.0,0.1,9.0,43.0,5.0,58.0,20.0,0.8,249.0,5.0
2019-12-04 17:00:00,3.0,0.1,17.0,64.0,6.0,90.0,5.0,0.6,327.0,5.0
2019-12-04 18:00:00,3.0,0.1,5.0,55.0,3.0,63.0,13.0,0.5,274.0,3.0
2019-12-04 19:00:00,3.0,0.1,3.0,47.0,3.0,51.0,15.0,0.5,299.0,3.0
2019-12-04 20:00:00,3.0,0.1,3.0,50.0,4.0,55.0,12.0,0.5,290.0,3.0
2019-12-04 21:00:00,3.0,0.1,2.0,41.0,4.0,43.0,18.0,0.7,298.0,4.0
2019-12-04 22:00:00,3.0,0.1,1.0,18.0,4.0,20.0,44.0,3.0,22.0,3.0
2019-12-04 23:00:00,3.0,0.1,1.0,6.0,5.0,8.0,58.0,5.5,60.0,4.0
2019-12-05 00:00:00,3.0,0.1,1.0,4.0,3.0,6.0,51.0,3.9,81.0,3.0
2019-12-05 01:00:00,4.0,0.1,1.0,9.0,3.0,11.0,38.0,1.8,89.0,2.0
2019-12-05 02:00:00,4.0,0.1,1.0,4.0,9.0,6.0,46.0,1.2,51.0,6.0
2019-12-05 03:00:00,4.0,0.1,1.0,9.0,11.0,11.0,46.0,1.4,43.0,8.0
2019-12-05 04:00:00,4.0,0.1,1.0,8.0,10.0,10.0,53.0,2.0,43.0,7.0
2019-12-05 05:00:00,4.0,0.1,1.0,10.0,8.0,12.0,52.0,2.6,47.0,6.0
2019-12-05 06:00:00,3.0,0.1,1.0,11.0,8.0,13.0,52.0,3.0,48.0,6.0
2019-12-05 07:00:00,4.0,0.1,1.0,19.0,8.0,21.0,39.0,1.4,48.0,6.0
2019-12-05 08:00:00,4.0,0.1,1.0,26.0,2.0,28.0,31.0,0.8,46.0,2.0
2019-12-05 09:00:00,4.0,0.1,1.0,29.0,4.0,31.0,24.0,0.7,39.0,3.0
2019-12-05 10:00:00,4.0,0.2,2.0,32.0,3.0,35.0,23.0,0.3,13.0,3.0
2019-12-05 11:00:00,3.0,0.1,2.0,22.0,3.0,24.0,32.0,0.8,41.0,2.0
2019-12-05 12:00:00,3.0,0.1,2.0,18.0,4.0,20.0,37.0,3.2,46.0,4.0
2019-12-05 13:00:00,3.0,0.1,1.0,19.0,4.0,21.0,34.0,2.7,47.0,3.0
2019-12-05 14:00:00,3.0,0.1,2.0,23.0,4.0,26.0,28.0,2.2,44.0,3.0
2019-12-05 15:00:00,3.0,0.1,2.0,24.0,6.0,26.0,26.0,1.9,47.0,5.0
2019-12-05 16:00:00,3.0,0.1,1.0,25.0,7.0,27.0,27.0,2.1,48.0,5.0
2019-12-05 17:00:00,3.0,0.1,1.0,25.0,9.0,27.0,27.0,2.1,47.0,6.0
2019-12-05 18:00:00,3.0,0.1,1.0,14.0,5.0,16.0,43.0,3.6,53.0,4.0
2019-12-05 19:00:00,3.0,0.1,1.0,13.0,5.0,15.0,42.0,2.2,56.0,4.0
2019-12-05 20:00:00,3.0,0.1,1.0,24.0,9.0,26.0,21.0,0.5,45.0,6.0
2019-12-05 21:00:00,3.0,0.1,2.0,34.0,8.0,37.0,12.0,0.2,20.0,6.0
2019-12-05 22:00:00,4.0,0.1,3.0,37.0,8.0,41.0,8.0,0.1,9.0,8.0
2019-12-05 23:00:00,4.0,0.1,2.0,35.0,11.0,39.0,6.0,0.1,335.0,11.0
2019-12-06 00:00:00,3.0,0.1,9.0,41.0,11.0,56.0,4.0,0.1,291.0,11.0
2019-12-06 01:00:00,3.0,0.1,2.0,32.0,10.0,35.0,10.0,0.1,313.0,10.0
2019-12-06 02:00:00,3.0,0.1,1.0,17.0,8.0,20.0,22.0,0.1,267.0,8.0
2019-12-06 03:00:00,3.0,0.1,1.0,10.0,4.0,12.0,29.0,0.1,307.0,4.0
2019-12-06 04:00:00,3.0,0.1,1.0,9.0,4.0,11.0,25.0,0.1,262.0,4.0
2019-12-06 05:00:00,3.0,0.1,1.0,11.0,4.0,13.0,19.0,0.1,251.0,4.0
2019-12-06 06:00:00,3.0,0.1,1.0,13.0,4.0,15.0,21.0,0.1,352.0,4.0
2019-12-06 07:00:00,3.0,0.1,1.0,13.0,3.0,15.0,29.0,0.1,18.0,3.0
2019-12-06 08:00:00,3.0,0.1,1.0,14.0,4.0,16.0,29.0,0.1,31.0,4.0
2019-12-06 09:00:00,3.0,0.1,1.0,15.0,6.0,17.0,29.0,0.2,37.0,6.0
2019-12-06 10:00:00,3.0,0.1,1.0,15.0,5.0,17.0,33.0,0.4,33.0,5.0
2019-12-06 11:00:00,3.0,0.1,2.0,19.0,7.0,21.0,28.0,0.6,42.0,6.0
2019-12-06 12:00:00,4.0,0.1,1.0,16.0,9.0,18.0,42.0,1.9,50.0,7.0
2019-12-06 13:00:00,5.0,0.1,1.0,13.0,8.0,15.0,46.0,2.4,49.0,8.0
2019-12-06 14:00:00,4.0,0.1,1.0,12.0,8.0,14.0,50.0,2.1,52.0,7.0
2019-12-06 15:00:00,4.0,0.1,1.0,10.0,8.0,12.0,56.0,1.0,53.0,7.0
2019-12-06 16:00:00,4.0,0.1,1.0,10.0,9.0,12.0,54.0,0.9,50.0,8.0
2019-12-06 17:00:00,4.0,0.1,1.0,12.0,9.0,14.0,54.0,0.2,56.0,8.0
2019-12-06 18:00:00,3.0,0.1,1.0,29.0,11.0,31.0,37.0,0.2,31.0,9.0
2019-12-06 19:00:00,4.0,0.1,4.0,42.0,12.0,48.0,16.0,0.1,36.0,10.0
2019-12-06 20:00:00,5.0,0.2,35.0,60.0,16.0,114.0,4.0,0.2,33.0,14.0
2019-12-06 21:00:00,6.0,0.3,33.0,67.0,21.0,118.0,3.0,0.2,355.0,19.0
2019-12-06 22:00:00,6.0,0.2,26.0,59.0,22.0,99.0,3.0,0.1,16.0,20.0
2019-12-06 23:00:00,8.0,0.3,56.0,53.0,27.0,138.0,4.0,0.1,1.0,25.0
2019-12-07 00:00:00,4.0,0.2,29.0,42.0,24.0,86.0,3.0,0.2,268.0,23.0
2019-12-07 01:00:00,3.0,0.2,6.0,34.0,19.0,43.0,4.0,0.2,337.0,18.0
2019-12-07 02:00:00,3.0,0.3,1.0,24.0,15.0,26.0,9.0,0.3,353.0,14.0
2019-12-07 03:00:00,3.0,0.1,1.0,14.0,10.0,16.0,17.0,0.3,329.0,9.0
2019-12-07 04:00:00,4.0,0.1,1.0,8.0,7.0,10.0,24.0,0.3,286.0,7.0
2019-12-07 05:00:00,4.0,0.1,1.0,7.0,7.0,9.0,24.0,0.2,229.0,6.0
2019-12-07 06:00:00,4.0,0.1,1.0,11.0,7.0,13.0,15.0,0.2,222.0,6.0
2019-12-07 07:00:00,5.0,0.1,1.0,16.0,6.0,18.0,13.0,0.7,252.0,5.0
2019-12-07 08:00:00,5.0,0.1,2.0,20.0,8.0,23.0,8.0,0.8,236.0,8.0
2019-12-07 09:00:00,6.0,0.1,5.0,21.0,10.0,28.0,14.0,1.3,236.0,9.0
2019-12-07 10:00:00,6.0,0.1,11.0,28.0,11.0,44.0,17.0,0.8,227.0,10.0
2019-12-07 11:00:00,4.0,0.1,6.0,21.0,9.0,30.0,32.0,0.3,262.0,8.0
2019-12-07 12:00:00,5.0,0.1,7.0,30.0,11.0,41.0,30.0,0.2,38.0,9.0
2019-12-07 13:00:00,6.0,0.1,8.0,25.0,10.0,37.0,28.0,1.0,98.0,9.0
2019-12-07 14:00:00,4.0,0.1,6.0,25.0,8.0,34.0,29.0,1.0,106.0,7.0
2019-12-07 15:00:00,4.0,0.1,4.0,18.0,6.0,24.0,40.0,1.4,83.0,5.0
2019-12-07 16:00:00,4.0,0.1,1.0,11.0,4.0,14.0,48.0,1.0,77.0,4.0
2019-12-07 17:00:00,3.0,0.1,1.0,17.0,6.0,19.0,37.0,0.1,70.0,6.0
2019-12-07 18:00:00,3.0,0.1,13.0,39.0,10.0,59.0,14.0,0.1,28.0,9.0
2019-12-07 19:00:00,7.0,0.1,34.0,53.0,14.0,105.0,3.0,0.2,353.0,12.0
2019-12-07 20:00:00,6.0,0.2,33.0,54.0,20.0,104.0,3.0,0.2,6.0,17.0
2019-12-07 21:00:00,6.0,0.2,41.0,45.0,21.0,107.0,3.0,0.2,329.0,20.0
2019-12-07 22:00:00,11.0,0.3,144.0,54.0,33.0,276.0,4.0,0.1,214.0,31.0
2019-12-07 23:00:00,9.0,0.2,66.0,48.0,27.0,150.0,3.0,0.1,257.0,26.0
2019-12-08 00:00:00,5.0,0.2,37.0,37.0,26.0,94.0,3.0,0.7,243.0,24.0
2019-12-08 01:00:00,4.0,0.2,23.0,30.0,23.0,66.0,3.0,0.2,259.0,22.0
2019-12-08 02:00:00,5.0,0.1,12.0,28.0,23.0,47.0,3.0,0.2,264.0,22.0
2019-12-08 03:00:00,5.0,0.1,17.0,22.0,23.0,49.0,3.0,0.1,221.0,22.0
2019-12-08 04:00:00,5.0,0.1,12.0,17.0,19.0,35.0,3.0,0.1,210.0,18.0
2019-12-08 05:00:00,4.0,0.1,2.0,12.0,13.0,16.0,7.0,0.4,235.0,12.0
2019-12-08 06:00:00,5.0,0.1,1.0,10.0,10.0,12.0,10.0,0.7,242.0,10.0
2019-12-08 07:00:00,5.0,0.1,1.0,11.0,10.0,13.0,13.0,0.7,248.0,10.0
2019-12-08 08:00:00,6.0,0.1,1.0,13.0,10.0,15.0,12.0,0.4,249.0,9.0
2019-12-08 09:00:00,6.0,0.1,1.0,13.0,10.0,15.0,17.0,0.4,262.0,9.0
2019-12-08 10:00:00,4.0,0.1,2.0,12.0,10.0,15.0,20.0,0.8,243.0,9.0
2019-12-08 11:00:00,3.0,0.1,2.0,12.0,7.0,15.0,25.0,1.0,235.0,7.0
2019-12-08 12:00:00,3.0,0.1,2.0,11.0,6.0,13.0,31.0,1.6,237.0,5.0
2019-12-08 13:00:00,3.0,0.1,1.0,10.0,5.0,12.0,35.0,1.7,233.0,5.0
2019-12-08 14:00:00,3.0,0.1,1.0,11.0,7.0,13.0,39.0,2.4,226.0,6.0
2019-12-08 15:00:00,3.0,0.1,1.0,10.0,7.0,12.0,42.0,2.1,230.0,7.0
2019-12-08 16:00:00,3.0,0.1,1.0,14.0,7.0,16.0,38.0,1.2,248.0,7.0
2019-12-08 17:00:00,3.0,0.1,1.0,19.0,7.0,21.0,32.0,0.7,249.0,6.0
2019-12-08 18:00:00,3.0,0.1,1.0,28.0,6.0,31.0,24.0,0.5,240.0,6.0
2019-12-08 19:00:00,3.0,0.1,1.0,33.0,6.0,35.0,25.0,0.5,257.0,5.0
2019-12-08 20:00:00,3.0,0.1,1.0,38.0,6.0,40.0,16.0,0.3,256.0,6.0
2019-12-08 21:00:00,3.0,0.1,1.0,33.0,6.0,35.0,21.0,0.7,249.0,6.0
2019-12-08 22:00:00,3.0,0.1,1.0,23.0,6.0,25.0,25.0,1.4,240.0,5.0
2019-12-08 23:00:00,3.0,0.1,1.0,17.0,4.0,19.0,32.0,0.6,252.0,4.0
2019-12-09 00:00:00,3.0,0.1,1.0,12.0,4.0,14.0,36.0,0.7,255.0,4.0
2019-12-09 01:00:00,4.0,0.1,1.0,9.0,3.0,11.0,38.0,0.8,240.0,3.0
2019-12-09 02:00:00,3.0,0.1,1.0,6.0,6.0,8.0,39.0,0.6,270.0,5.0
2019-12-09 03:00:00,5.0,0.1,1.0,5.0,6.0,7.0,37.0,0.8,261.0,6.0
2019-12-09 04:00:00,4.0,0.1,1.0,6.0,5.0,7.0,37.0,0.9,253.0,5.0
2019-12-09 05:00:00,5.0,0.1,1.0,6.0,5.0,8.0,36.0,0.9,244.0,5.0
2019-12-09 06:00:00,5.0,0.1,1.0,9.0,5.0,11.0,30.0,0.7,275.0,5.0
2019-12-09 07:00:00,7.0,0.1,2.0,26.0,6.0,30.0,12.0,0.4,291.0,5.0
2019-12-09 08:00:00,8.0,0.2,14.0,38.0,7.0,60.0,4.0,0.5,258.0,6.0
2019-12-09 09:00:00,8.0,0.1,12.0,33.0,5.0,51.0,13.0,0.7,277.0,4.0
2019-12-09 10:00:00,7.0,0.1,6.0,21.0,5.0,30.0,24.0,1.3,254.0,4.0
2019-12-09 11:00:00,6.0,0.1,4.0,16.0,4.0,22.0,34.0,1.0,274.0,3.0
2019-12-09 12:00:00,3.0,0.1,3.0,14.0,4.0,18.0,38.0,0.9,269.0,3.0
2019-12-09 13:00:00,3.0,0.1,2.0,13.0,4.0,15.0,39.0,1.0,275.0,3.0
2019-12-09 14:00:00,3.0,0.1,2.0,13.0,3.0,17.0,39.0,0.9,272.0,3.0
2019-12-09 15:00:00,3.0,0.1,2.0,14.0,3.0,16.0,41.0,1.0,241.0,3.0
2019-12-09 16:00:00,3.0,0.1,1.0,18.0,4.0,20.0,34.0,1.1,235.0,3.0
2019-12-09 17:00:00,3.0,0.1,8.0,38.0,10.0,51.0,12.0,0.4,204.0,6.0
2019-12-09 18:00:00,3.0,0.1,36.0,54.0,15.0,109.0,3.0,0.2,230.0,9.0
2019-12-09 19:00:00,3.0,0.1,3.0,22.0,4.0,26.0,49.0,1.6,14.0,3.0
2019-12-09 20:00:00,3.0,0.1,1.0,22.0,4.0,25.0,49.0,1.0,310.0,3.0
2019-12-09 21:00:00,3.0,0.1,6.0,53.0,7.0,61.0,8.0,0.8,264.0,6.0
2019-12-09 22:00:00,3.0,0.1,2.0,43.0,6.0,46.0,16.0,1.3,272.0,5.0
2019-12-09 23:00:00,3.0,0.1,1.0,22.0,5.0,24.0,31.0,0.4,265.0,5.0
2019-12-10 00:00:00,4.0,0.1,1.0,15.0,4.0,17.0,39.0,0.8,241.0,3.0
2019-12-10 01:00:00,5.0,0.1,1.0,8.0,4.0,10.0,44.0,0.9,256.0,3.0
2019-12-10 02:00:00,6.0,0.1,1.0,6.0,3.0,8.0,53.0,0.6,250.0,3.0
2019-12-10 03:00:00,6.0,0.1,1.0,5.0,3.0,7.0,51.0,0.6,220.0,3.0
2019-12-10 04:00:00,6.0,0.1,1.0,4.0,3.0,6.0,48.0,1.4,235.0,3.0
2019-12-10 05:00:00,6.0,0.1,1.0,5.0,3.0,7.0,46.0,1.0,239.0,3.0
2019-12-10 06:00:00,7.0,0.1,1.0,21.0,4.0,23.0,24.0,1.4,242.0,4.0
2019-12-10 07:00:00,8.0,0.1,6.0,43.0,6.0,52.0,8.0,0.9,241.0,4.0
2019-12-10 08:00:00,8.0,0.1,14.0,45.0,9.0,67.0,4.0,1.3,208.0,6.0
2019-12-10 09:00:00,9.0,0.1,31.0,45.0,10.0,92.0,8.0,1.4,245.0,7.0
2019-12-10 10:00:00,8.0,0.1,14.0,32.0,7.0,53.0,21.0,1.1,245.0,5.0
2019-12-10 11:00:00,6.0,0.1,5.0,24.0,7.0,31.0,35.0,1.1,236.0,5.0
2019-12-10 12:00:00,4.0,0.1,5.0,20.0,6.0,28.0,42.0,1.6,229.0,5.0
2019-12-10 13:00:00,3.0,0.1,2.0,13.0,5.0,16.0,50.0,1.5,224.0,4.0
2019-12-10 14:00:00,3.0,0.1,1.0,11.0,6.0,13.0,54.0,1.1,210.0,5.0
2019-12-10 15:00:00,3.0,0.1,1.0,14.0,5.0,16.0,53.0,0.8,238.0,4.0
2019-12-10 16:00:00,3.0,0.1,1.0,20.0,7.0,22.0,37.0,0.8,237.0,5.0
2019-12-10 17:00:00,3.0,0.1,1.0,35.0,10.0,37.0,27.0,0.8,224.0,6.0
2019-12-10 18:00:00,4.0,0.1,11.0,52.0,7.0,69.0,5.0,0.3,243.0,5.0
2019-12-10 19:00:00,3.0,0.1,25.0,50.0,9.0,89.0,4.0,0.3,279.0,6.0
2019-12-10 20:00:00,3.0,0.1,40.0,53.0,10.0,114.0,3.0,0.5,245.0,8.0
2019-12-10 21:00:00,3.0,0.1,19.0,46.0,10.0,76.0,4.0,0.3,248.0,9.0
2019-12-10 22:00:00,3.0,0.1,13.0,42.0,10.0,62.0,4.0,0.2,244.0,9.0
2019-12-10 23:00:00,3.0,0.1,1.0,28.0,9.0,30.0,12.0,0.3,235.0,8.0
2019-12-11 00:00:00,4.0,0.1,1.0,21.0,10.0,23.0,14.0,0.5,247.0,9.0
2019-12-11 01:00:00,4.0,0.1,1.0,18.0,9.0,20.0,18.0,0.7,247.0,9.0
2019-12-11 02:00:00,5.0,0.1,1.0,15.0,9.0,16.0,18.0,0.5,232.0,8.0
2019-12-11 03:00:00,6.0,0.1,1.0,9.0,9.0,11.0,29.0,0.7,239.0,8.0
2019-12-11 04:00:00,6.0,0.1,1.0,7.0,9.0,9.0,33.0,0.7,253.0,9.0
2019-12-11 05:00:00,6.0,0.1,1.0,13.0,8.0,15.0,22.0,0.5,240.0,8.0
2019-12-11 06:00:00,6.0,0.1,2.0,29.0,9.0,32.0,7.0,0.4,234.0,8.0
2019-12-11 07:00:00,7.0,0.1,9.0,39.0,8.0,52.0,8.0,0.4,234.0,7.0
2019-12-11 08:00:00,8.0,0.1,24.0,46.0,17.0,82.0,5.0,0.7,244.0,12.0
2019-12-11 09:00:00,7.0,0.1,19.0,39.0,15.0,68.0,11.0,0.3,252.0,10.0
2019-12-11 10:00:00,6.0,0.1,7.0,24.0,10.0,34.0,26.0,0.7,257.0,8.0
2019-12-11 11:00:00,4.0,0.1,5.0,18.0,10.0,26.0,37.0,1.7,244.0,7.0
2019-12-11 12:00:00,5.0,0.1,2.0,14.0,10.0,18.0,44.0,2.6,246.0,7.0
2019-12-11 13:00:00,3.0,0.1,2.0,20.0,10.0,23.0,37.0,2.5,247.0,7.0
2019-12-11 14:00:00,3.0,0.1,2.0,25.0,7.0,28.0,32.0,1.3,249.0,6.0
2019-12-11 15:00:00,3.0,0.1,4.0,34.0,7.0,39.0,28.0,1.0,257.0,6.0
2019-12-11 16:00:00,3.0,0.1,2.0,25.0,5.0,28.0,44.0,1.1,309.0,3.0
2019-12-11 17:00:00,3.0,0.1,1.0,28.0,5.0,30.0,37.0,1.3,14.0,3.0
2019-12-11 18:00:00,3.0,0.1,1.0,24.0,3.0,26.0,36.0,1.1,26.0,3.0
2019-12-11 19:00:00,3.0,0.1,2.0,39.0,4.0,42.0,22.0,1.0,312.0,3.0
2019-12-11 20:00:00,5.0,0.1,38.0,62.0,9.0,121.0,3.0,0.5,203.0,7.0
2019-12-11 21:00:00,4.0,0.1,5.0,53.0,7.0,61.0,7.0,0.6,250.0,6.0
2019-12-11 22:00:00,5.0,0.1,1.0,29.0,5.0,32.0,34.0,1.5,291.0,5.0
2019-12-11 23:00:00,5.0,0.1,1.0,27.0,5.0,28.0,28.0,0.6,251.0,5.0
2019-12-12 00:00:00,5.0,0.1,1.0,13.0,5.0,15.0,37.0,0.5,255.0,4.0
2019-12-12 01:00:00,5.0,0.1,1.0,11.0,6.0,13.0,37.0,0.6,294.0,6.0
2019-12-12 02:00:00,5.0,0.1,1.0,11.0,5.0,13.0,37.0,0.5,292.0,5.0
2019-12-12 03:00:00,6.0,0.1,1.0,9.0,5.0,11.0,44.0,0.6,262.0,4.0
2019-12-12 04:00:00,6.0,0.1,1.0,8.0,7.0,9.0,40.0,1.6,239.0,6.0
2019-12-12 05:00:00,6.0,0.1,1.0,5.0,6.0,7.0,43.0,1.5,265.0,5.0
2019-12-12 06:00:00,6.0,0.1,1.0,6.0,5.0,8.0,44.0,1.6,267.0,4.0
2019-12-12 07:00:00,7.0,0.1,1.0,13.0,5.0,15.0,35.0,2.0,255.0,3.0
2019-12-12 08:00:00,6.0,0.1,1.0,22.0,5.0,24.0,30.0,2.0,252.0,3.0
2019-12-12 09:00:00,6.0,0.1,1.0,18.0,7.0,19.0,38.0,2.0,238.0,4.0
2019-12-12 10:00:00,6.0,0.1,1.0,13.0,5.0,15.0,43.0,3.2,251.0,4.0
2019-12-12 11:00:00,5.0,0.1,1.0,13.0,4.0,15.0,42.0,2.3,248.0,4.0
2019-12-12 12:00:00,4.0,0.1,1.0,13.0,6.0,15.0,43.0,2.1,248.0,4.0
2019-12-12 13:00:00,3.0,0.1,1.0,15.0,6.0,17.0,45.0,2.0,247.0,4.0
2019-12-12 14:00:00,3.0,0.1,1.0,12.0,5.0,14.0,54.0,3.3,252.0,4.0
2019-12-12 15:00:00,3.0,0.1,1.0,12.0,4.0,15.0,53.0,2.6,250.0,3.0
2019-12-12 16:00:00,3.0,0.1,1.0,13.0,5.0,15.0,52.0,3.0,251.0,3.0
2019-12-12 17:00:00,3.0,0.1,1.0,18.0,5.0,20.0,45.0,2.4,248.0,4.0
2019-12-12 18:00:00,3.0,0.1,1.0,17.0,4.0,19.0,50.0,2.3,241.0,3.0
2019-12-12 19:00:00,3.0,0.1,1.0,12.0,3.0,14.0,57.0,3.0,250.0,2.0
2019-12-12 20:00:00,3.0,0.1,1.0,12.0,3.0,14.0,56.0,2.1,241.0,2.0
2019-12-12 21:00:00,3.0,0.1,1.0,10.0,2.0,12.0,62.0,3.3,245.0,2.0
2019-12-12 22:00:00,3.0,0.1,1.0,7.0,2.0,9.0,66.0,3.0,237.0,1.0
2019-12-12 23:00:00,3.0,0.1,1.0,6.0,1.0,8.0,68.0,3.3,239.0,1.0
2019-12-13 00:00:00,4.0,0.1,1.0,3.0,1.0,5.0,69.0,2.5,190.0,1.0
2019-12-13 01:00:00,5.0,0.1,1.0,3.0,1.0,5.0,68.0,1.8,227.0,1.0
2019-12-13 02:00:00,5.0,0.1,1.0,2.0,1.0,4.0,69.0,3.7,249.0,1.0
2019-12-13 03:00:00,4.0,0.1,1.0,1.0,1.0,3.0,69.0,5.2,253.0,1.0
2019-12-13 04:00:00,4.0,0.1,1.0,1.0,1.0,3.0,68.0,4.2,247.0,1.0
2019-12-13 05:00:00,5.0,0.1,1.0,1.0,1.0,3.0,68.0,4.5,249.0,1.0
2019-12-13 06:00:00,5.0,0.1,1.0,3.0,1.0,6.0,64.0,3.3,250.0,1.0
2019-12-13 07:00:00,5.0,0.1,1.0,11.0,2.0,14.0,54.0,3.1,247.0,1.0
2019-12-13 08:00:00,5.0,0.1,1.0,20.0,3.0,22.0,48.0,2.8,244.0,2.0
2019-12-13 09:00:00,5.0,0.1,1.0,18.0,13.0,20.0,55.0,3.1,231.0,5.0
2019-12-13 10:00:00,5.0,0.1,1.0,15.0,4.0,17.0,57.0,3.2,224.0,2.0
2019-12-13 11:00:00,5.0,0.1,1.0,14.0,4.0,16.0,59.0,4.2,235.0,2.0
2019-12-13 12:00:00,3.0,0.1,1.0,16.0,5.0,18.0,58.0,3.6,253.0,3.0
2019-12-13 13:00:00,3.0,0.1,1.0,14.0,4.0,16.0,63.0,2.8,255.0,2.0
2019-12-13 14:00:00,3.0,0.1,1.0,12.0,3.0,14.0,64.0,1.8,246.0,2.0
2019-12-13 15:00:00,3.0,0.1,1.0,15.0,3.0,18.0,58.0,1.4,247.0,2.0
2019-12-13 16:00:00,3.0,0.1,1.0,15.0,4.0,17.0,58.0,1.4,235.0,2.0
2019-12-13 17:00:00,3.0,0.1,1.0,17.0,3.0,19.0,55.0,1.8,239.0,2.0
2019-12-13 18:00:00,3.0,0.1,1.0,22.0,3.0,24.0,48.0,1.8,247.0,2.0
2019-12-13 19:00:00,3.0,0.1,1.0,17.0,2.0,19.0,55.0,1.9,241.0,2.0
2019-12-13 20:00:00,3.0,0.1,1.0,14.0,3.0,16.0,54.0,1.3,217.0,2.0
2019-12-13 21:00:00,3.0,0.1,1.0,11.0,4.0,13.0,58.0,2.0,247.0,2.0
2019-12-13 22:00:00,3.0,0.1,1.0,8.0,3.0,10.0,57.0,2.3,237.0,2.0
2019-12-13 23:00:00,3.0,0.1,1.0,7.0,2.0,9.0,63.0,2.3,246.0,1.0
2019-12-14 00:00:00,3.0,0.1,1.0,5.0,2.0,7.0,65.0,2.1,245.0,1.0
2019-12-14 01:00:00,3.0,0.1,1.0,4.0,2.0,6.0,68.0,1.3,250.0,1.0
2019-12-14 02:00:00,3.0,0.1,1.0,2.0,2.0,4.0,71.0,1.6,273.0,1.0
2019-12-14 03:00:00,3.0,0.1,1.0,2.0,1.0,4.0,68.0,1.5,268.0,1.0
2019-12-14 04:00:00,3.0,0.1,1.0,5.0,2.0,7.0,55.0,0.4,242.0,1.0
2019-12-14 05:00:00,3.0,0.1,1.0,6.0,2.0,8.0,58.0,0.7,261.0,1.0
2019-12-14 06:00:00,3.0,0.1,1.0,8.0,2.0,10.0,57.0,0.9,231.0,1.0
2019-12-14 07:00:00,3.0,0.1,1.0,10.0,2.0,12.0,53.0,1.1,251.0,1.0
2019-12-14 08:00:00,4.0,0.1,1.0,11.0,2.0,13.0,56.0,1.2,230.0,1.0
2019-12-14 09:00:00,3.0,0.1,1.0,16.0,3.0,18.0,49.0,1.1,272.0,2.0
2019-12-14 10:00:00,3.0,0.1,1.0,14.0,2.0,16.0,56.0,1.1,236.0,2.0
2019-12-14 11:00:00,4.0,0.1,1.0,10.0,3.0,12.0,63.0,1.5,269.0,2.0
2019-12-14 12:00:00,3.0,0.1,1.0,8.0,2.0,10.0,65.0,1.5,263.0,2.0
2019-12-14 13:00:00,3.0,0.1,1.0,8.0,4.0,10.0,66.0,2.5,233.0,3.0
2019-12-14 14:00:00,3.0,0.1,1.0,8.0,3.0,10.0,63.0,1.6,225.0,3.0
2019-12-14 15:00:00,3.0,0.1,1.0,7.0,3.0,9.0,67.0,2.2,252.0,3.0
2019-12-14 16:00:00,3.0,0.1,1.0,7.0,2.0,9.0,63.0,2.1,253.0,2.0
2019-12-14 17:00:00,3.0,0.1,1.0,17.0,2.0,19.0,48.0,1.4,249.0,2.0
2019-12-14 18:00:00,3.0,0.1,1.0,17.0,2.0,19.0,46.0,1.1,235.0,2.0
2019-12-14 19:00:00,3.0,0.1,1.0,20.0,3.0,22.0,45.0,1.3,241.0,2.0
2019-12-14 20:00:00,3.0,0.1,1.0,26.0,3.0,28.0,35.0,1.0,237.0,3.0
2019-12-14 21:00:00,3.0,0.1,1.0,27.0,4.0,29.0,40.0,0.7,253.0,4.0
2019-12-14 22:00:00,3.0,0.1,1.0,20.0,3.0,22.0,53.0,0.7,284.0,3.0
2019-12-14 23:00:00,3.0,0.1,1.0,12.0,3.0,13.0,59.0,0.5,254.0,3.0
2019-12-15 00:00:00,3.0,0.1,1.0,10.0,2.0,12.0,59.0,0.5,264.0,2.0
2019-12-15 01:00:00,4.0,0.1,1.0,9.0,2.0,11.0,57.0,0.6,240.0,2.0
2019-12-15 02:00:00,4.0,0.1,1.0,5.0,2.0,7.0,63.0,0.4,235.0,2.0
2019-12-15 03:00:00,4.0,0.1,1.0,4.0,2.0,6.0,62.0,1.2,228.0,2.0
2019-12-15 04:00:00,4.0,0.1,1.0,4.0,2.0,6.0,61.0,0.9,236.0,1.0
2019-12-15 05:00:00,5.0,0.1,1.0,4.0,2.0,6.0,59.0,0.4,234.0,1.0
2019-12-15 06:00:00,5.0,0.1,1.0,6.0,2.0,7.0,56.0,0.4,252.0,2.0
2019-12-15 07:00:00,5.0,0.1,1.0,7.0,3.0,9.0,51.0,0.1,234.0,2.0
2019-12-15 08:00:00,6.0,0.1,2.0,20.0,3.0,22.0,35.0,0.3,244.0,3.0
2019-12-15 09:00:00,6.0,0.1,3.0,29.0,3.0,33.0,25.0,1.3,220.0,3.0
2019-12-15 10:00:00,6.0,0.1,3.0,21.0,3.0,26.0,41.0,1.0,239.0,3.0
