FECHA;T2M;PRECTOTCORR;RH2M;QV2M;WS2M
28/08/2017;18,82;5,2;77,92;12,7;0,72
29/08/2017;17,57;4,92;82,59;12,49;0,66
30/08/2017;18,1;1,15;77,49;12,01;1,26
31/08/2017;18,34;0,14;74,78;11,74;1,74
1/09/2017;17,96;0,2;73,68;11,29;1,73
2/09/2017;18,25;0,38;77,64;12,16;1,2
3/09/2017;18,71;0,01;74,95;12,02;1,36
4/09/2017;18,68;3,51;75,37;12,09;0,97
5/09/2017;19,08;3,81;75,2;12,36;0,73
6/09/2017;18,98;0,26;75,62;12,32;1,07
7/09/2017;18,92;4,42;80,26;13,25;0,75
8/09/2017;18,19;7,59;86,85;13,69;0,74
9/09/2017;17,78;3,77;84,78;12,99;0,6
10/09/2017;19,07;1,88;75,3;12,29;0,85
11/09/2017;19,53;0,18;72,68;12,17;0,84
12/09/2017;19,32;1,54;74,93;12,48;0,81
13/09/2017;19;3,78;75,98;12,44;1,13
14/09/2017;19,11;3,77;76,53;12,66;1,1
15/09/2017;18,95;5,11;78,51;12,84;1,16
16/09/2017;19;1,73;74,03;12,03;1,9
17/09/2017;17,92;16,13;75,89;11,66;1,86
18/09/2017;18,03;1,81;78,33;12,24;1,1
19/09/2017;19,53;2,17;75,25;12,77;1,03
20/09/2017;19,29;4,48;81,46;13,62;0,81
21/09/2017;19,19;3,83;84,52;14,19;0,81
22/09/2017;19,71;0,89;79,67;13,63;0,9
23/09/2017;18,82;10,37;82,34;13,44;1,1
24/09/2017;18,37;2,06;80,8;12,8;1,12
25/09/2017;18,71;0,48;75,27;12,12;1,25
26/09/2017;18,89;0,52;76,5;12,42;0,79
27/09/2017;19,88;1,53;71,63;12,26;0,77
28/09/2017;18,84;5,06;80,41;13,17;0,6
29/09/2017;19,17;5,19;79,12;13,14;0,82
30/09/2017;18,13;6,23;80,81;12,62;1,3
1/10/2017;18,38;2,52;78,3;12,42;0,66
2/10/2017;18,6;7,83;80,6;12,89;0,93
3/10/2017;18,18;6,93;86,36;13,61;0,98
4/10/2017;17,5;12,1;82,83;12,43;1,29
5/10/2017;17,8;5,19;79,33;12,07;1,16
6/10/2017;18,79;2,04;79,2;12,71;1,03
7/10/2017;18,16;5,26;79,6;12,38;1,12
8/10/2017;18,78;1,09;74,8;12,08;0,82
9/10/2017;18,61;20,31;84,47;13,71;0,87
10/10/2017;19,46;7,76;80,95;13,67;0,75
11/10/2017;18,88;8,38;82,3;13,52;0,51
12/10/2017;19,09;7,99;79,79;13,19;0,57
13/10/2017;18,91;5,57;77,74;12,76;0,97
14/10/2017;18,95;3,75;79,98;13,16;0,69
15/10/2017;19,4;7,29;77,7;13,09;1,25
16/10/2017;19,04;6,64;77,25;12,77;1,62
17/10/2017;19,35;3,08;76,44;12,82;1,74
18/10/2017;19,44;0,12;73,99;12,41;1,7
19/10/2017;19,62;0,7;75,9;12,93;1,11
20/10/2017;19,88;5,53;78,33;13,61;0,66
21/10/2017;19,34;12,33;84,68;14,34;0,75
22/10/2017;18,51;17,86;79,89;12,8;1,22
23/10/2017;18,76;8;77,26;12,5;1,26
24/10/2017;18,1;6,61;78,99;12,38;0,71
25/10/2017;18,45;3,99;81,4;12,98;0,76
26/10/2017;17,38;6,42;89,55;13,48;0,84
27/10/2017;18,19;10,63;84,71;13,34;0,88
28/10/2017;17,84;20,29;86,11;13,3;1,58
29/10/2017;17,15;24,83;89,88;13,32;1,03
30/10/2017;17,02;7,74;89,93;13,19;0,74
31/10/2017;18,15;1,12;83,58;13,06;0,8
1/11/2017;17,9;1,84;87,8;13,6;0,84
2/11/2017;18,37;8,01;84,24;13,46;0,79
3/11/2017;18,52;20,72;84,72;13,68;0,9
4/11/2017;17,3;36,45;90,71;13,6;0,62
5/11/2017;18,26;1,49;84,36;13,3;0,73
6/11/2017;17,91;3,28;86,04;13,33;0,92
7/11/2017;18,43;1,73;85,63;13,67;0,91
8/11/2017;17,59;3,5;88,65;13,58;0,71
9/11/2017;18,67;8,22;87,49;14,31;0,74
10/11/2017;18,56;19,61;85,27;13,77;0,62
11/11/2017;18,45;33,22;86,68;14,01;0,67
12/11/2017;19,05;3,5;79,11;13,16;0,74
13/11/2017;18,65;3,72;85,05;13,88;0,69
14/11/2017;18,56;15,6;88,78;14,39;0,73
15/11/2017;17,73;17,56;88,51;13,57;0,86
16/11/2017;18,08;1,98;87,32;13,65;1,36
17/11/2017;17,26;0,9;89,96;13,42;1,54
18/11/2017;16,63;3,65;90,37;12,97;1,33
19/11/2017;17,47;9,9;88,86;13,46;1,13
20/11/2017;18,36;9,75;86,67;13,85;0,96
21/11/2017;18,22;7,1;86,13;13,64;0,62
22/11/2017;18,51;13,67;86,95;13,99;0,86
23/11/2017;18,62;7,12;86,85;14,09;1
24/11/2017;18,68;13,32;84,58;13,76;0,7
25/11/2017;18,37;5,82;87;13,87;0,7
26/11/2017;19,25;0,95;81,69;13,77;0,67
27/11/2017;18,79;8,56;83,17;13,66;0,72
28/11/2017;19,2;2,49;82,08;13,76;0,77
29/11/2017;19,46;0,83;81,99;13,93;0,8
30/11/2017;18,15;1,18;88,73;14,04;0,73
1/12/2017;18,22;3,97;87,43;13,8;1,17
2/12/2017;18,42;9,34;86,23;13,85;1
3/12/2017;18,9;9,49;82,22;13,61;0,65
4/12/2017;18,96;6,17;80,74;13,36;0,94
5/12/2017;19,21;0,99;74,08;12,27;1,26
6/12/2017;18,89;0;73,69;12,03;1,1
7/12/2017;19,03;0,2;81,58;13,57;0,79
8/12/2017;17,94;4,25;85,51;13,23;0,8
9/12/2017;18,52;3,1;86,13;13,76;0,84
10/12/2017;18,31;2,05;88,19;14,04;1,25
11/12/2017;18,36;2,74;85,79;13,73;1,2
12/12/2017;17,3;4,99;87,68;13,13;1,23
13/12/2017;17,85;5,97;85,75;13,18;1,34
14/12/2017;18,59;0,82;80,03;12,77;0,84
15/12/2017;18,28;0,1;79,29;12,57;0,73
16/12/2017;18,92;0,51;81,67;13,44;0,79
17/12/2017;18,97;0,41;76,56;12,42;0,73
18/12/2017;17,51;0,06;73,82;10,98;0,83
19/12/2017;17,92;0,11;72,95;11,12;1,13
20/12/2017;17,99;0;76;11,64;0,93
21/12/2017;18,42;1,38;81,84;12,95;1,07
22/12/2017;18,86;2,77;84,18;13,76;0,88
23/12/2017;18,63;2,09;85,71;13,86;0,9
24/12/2017;18,75;0,57;84,55;13,73;0,78
25/12/2017;17,52;1,85;87,72;13,27;1,02
26/12/2017;17,47;9,41;88,39;13,34;0,91
27/12/2017;17,92;3,87;85,35;13,19;0,63
28/12/2017;18,35;3,21;83,89;13,28;0,91
29/12/2017;17,37;5,65;88,72;13,28;0,66
30/12/2017;17,2;5,55;90,29;13,39;0,8
31/12/2017;17,28;3,51;87,53;12,98;1,05
1/01/2018;17,29;2,08;87,21;12,99;0,79
2/01/2018;17,54;4,9;86,75;13,19;0,66
3/01/2018;18,07;1,25;83,5;13,01;0,77
4/01/2018;18,02;3,51;88,21;13,74;0,71
5/01/2018;18,17;3,59;87,1;13,66;0,86
6/01/2018;17,96;2,72;85,81;13,26;0,83
7/01/2018;18,02;1,01;86,22;13,35;0,89
8/01/2018;18,17;0,88;84,55;13,24;0,66
9/01/2018;17,58;6,88;85,57;13;0,9
10/01/2018;17,83;1,74;81,6;12,47;0,86
11/01/2018;18,11;7,4;82,4;12,91;0,65
12/01/2018;17,87;4,88;84,48;12,98;0,65
13/01/2018;17,67;1,76;86,23;13,14;0,64
14/01/2018;18,03;2,63;87,22;13,59;0,89
15/01/2018;18,12;3,86;83,77;13,1;0,63
16/01/2018;18,57;9,22;77,87;12,41;0,92
17/01/2018;18,18;5,35;83,41;13,09;0,64
18/01/2018;17,53;7,03;83,99;12,71;0,6
19/01/2018;18,33;1,47;77,18;12,17;1,15
20/01/2018;18,66;0,52;75,68;12,14;1,57
21/01/2018;18,53;0,08;74,39;11,85;1,48
22/01/2018;18,3;0;75,65;11,87;1,26
23/01/2018;18,54;0;75,91;12,13;0,98
24/01/2018;18,19;0;73,68;11,39;1,59
25/01/2018;18,01;0;75,68;11,65;1,47
26/01/2018;18,67;0,02;76,07;12,22;0,97
27/01/2018;19,36;1,29;78,23;13,22;0,77
28/01/2018;19,12;1,16;78,6;13,04;0,85
29/01/2018;19,68;0,07;76,12;13,07;0,97
30/01/2018;19,83;0,01;77,33;13,41;0,74
31/01/2018;19,76;1,26;77,11;13,31;0,91
1/02/2018;19,62;0,3;79,08;13,54;0,88
2/02/2018;19,31;1,29;82,89;13,93;1,08
3/02/2018;17,83;4,25;86,83;13,42;0,96
4/02/2018;19,07;0,19;82,73;13,69;0,95
5/02/2018;18,86;0;83,85;13,7;1,21
6/02/2018;18,75;0,31;82,49;13,41;1,29
7/02/2018;19,05;0,06;79,58;13,09;1,2
8/02/2018;18,91;0,58;78,66;12,79;1,38
9/02/2018;19,1;0,92;75,68;12,44;1,14
10/02/2018;19,68;1,12;77,17;13,13;0,98
11/02/2018;19,68;0,48;79,21;13,52;0,87
12/02/2018;19,58;1,71;76,19;12,91;1,27
13/02/2018;18,88;1,67;79,72;13,07;0,91
14/02/2018;18,62;0,86;76,61;12,21;1,08
15/02/2018;19,33;0,91;76,16;12,71;0,74
16/02/2018;19,47;0,48;79,56;13,42;0,87
17/02/2018;19,21;0,86;82,33;13,76;0,71
18/02/2018;18,67;24,3;84,49;13,68;0,89
19/02/2018;18,91;6,82;82,74;13,58;1,2
20/02/2018;18,87;3,85;81,13;13,28;1,22
21/02/2018;18,74;10,05;78,42;12,69;1
22/02/2018;18,05;2,66;82,76;12,84;1,17
23/02/2018;17,47;1,44;85,89;12,9;1,36
24/02/2018;17,12;0,65;84,23;12,31;1,38
25/02/2018;16,95;0,5;82,44;11,85;1,74
26/02/2018;17,35;0,04;78,2;11,47;1,45
27/02/2018;17,85;0,02;77,94;11,78;1,33
28/02/2018;18,75;0,54;81,13;13,06;1,13
1/03/2018;18,46;1,92;81,88;13,08;1,36
2/03/2018;18,71;3,11;80,38;13,03;0,92
3/03/2018;19,01;1,14;80,76;13,33;0,65
4/03/2018;18,07;0,31;87,07;13,71;0,99
5/03/2018;18,36;14,26;83,25;13,24;0,94
6/03/2018;18,05;7,96;85,89;13,48;0,68
7/03/2018;19,15;1,08;74,66;12,34;1,88
8/03/2018;19,85;5,63;75,46;13,07;1,8
9/03/2018;19,91;0,49;74,15;12,84;1,54
10/03/2018;19,88;0;71,93;12,42;2,17
11/03/2018;20,48;0;71,1;12,76;2,11
12/03/2018;20,51;0;71,4;12,82;1,37
13/03/2018;20,32;0,09;73,28;13,03;0,66
14/03/2018;20,84;0,14;69,84;12,66;1,02
15/03/2018;19,04;1,57;78,24;12,96;0,96
16/03/2018;19,4;1,32;76,88;12,9;1,64
17/03/2018;19,39;0,05;72,96;12,1;0,9
18/03/2018;18,79;0,99;84,65;13,82;1,11
19/03/2018;18,61;2,06;85,74;13,91;0,52
20/03/2018;18,87;10,67;83,16;13,67;0,79
21/03/2018;19,47;1,59;77,18;12,96;1,34
22/03/2018;19,21;12,1;81,7;13,72;0,55
23/03/2018;18,9;5,26;82,81;13,61;0,93
24/03/2018;19,09;5,71;82,84;13,67;1,01
25/03/2018;19,29;2,02;77,17;12,84;1,2
26/03/2018;19,78;1,24;74,39;12,83;0,75
27/03/2018;19;1,33;83,64;13,93;0,44
28/03/2018;17,44;16,29;88,7;13,49;0,81
29/03/2018;18,31;2,65;77,72;12,28;1,27
30/03/2018;18,77;1,59;79,81;12,96;0,62
31/03/2018;19;6,23;85,34;14,07;0,81
1/04/2018;18,46;11,43;84,9;13,51;0,98
2/04/2018;17,4;5,38;89,04;13,46;0,92
3/04/2018;17,88;16,69;87,98;13,59;0,78
4/04/2018;17,09;30,35;90,35;13,34;0,81
5/04/2018;18,07;26,18;84,74;13,25;1,33
6/04/2018;16,62;8,24;91,16;13,07;0,94
7/04/2018;16,88;1,52;83,92;12,11;1,06
8/04/2018;17,85;0,54;84,45;12,94;0,98
9/04/2018;18,12;5,91;86,1;13,47;0,66
10/04/2018;17,99;25,75;87,89;13,68;0,93
11/04/2018;17,82;8,28;87,55;13,46;1
12/04/2018;16,17;6,35;89,96;12,51;1,02
13/04/2018;17,13;13,24;85,33;12,63;0,66
14/04/2018;17,24;15,73;87,55;13,06;1,01
15/04/2018;18,6;1,17;80,73;13,03;1,06
16/04/2018;18,24;14,05;85,69;13,57;0,72
17/04/2018;18,07;13,13;86,93;13,63;0,88
18/04/2018;18,85;13,48;79,84;13,03;1,09
19/04/2018;18,47;10,12;81,65;13,13;1,79
20/04/2018;18,53;0,28;80,43;12,89;1,18
21/04/2018;18,63;1,19;80,74;12,98;1,11
22/04/2018;18,19;9,52;83,55;13,11;0,88
23/04/2018;18,1;4,89;83,18;12,99;0,83
24/04/2018;18,84;4,49;81,08;13,22;0,9
25/04/2018;19;15,58;81,9;13,54;0,82
26/04/2018;18,6;5,96;82,7;13,43;1,1
27/04/2018;18,15;5,33;85,96;13,58;0,75
28/04/2018;18,54;1,24;84,76;13,62;0,68
29/04/2018;18,33;0,48;84,54;13,42;0,66
30/04/2018;18,58;0,2;82,39;13,29;0,86
1/05/2018;18,61;17;82,83;13,34;0,97
2/05/2018;18,76;0,38;82,82;13,47;1,13
3/05/2018;19,19;8,03;82,42;13,81;0,98
4/05/2018;18,73;6,08;86,37;14,1;0,91
5/05/2018;18,28;14,37;85,8;13,56;0,86
6/05/2018;18,48;8,78;85,81;13,76;0,62
7/05/2018;18,51;26,8;85,21;13,67;0,77
8/05/2018;18,05;14,34;85,11;13,26;0,61
9/05/2018;17,94;12,53;88,31;13,74;0,59
10/05/2018;18,74;8,05;82,17;13,32;0,84
11/05/2018;18,41;10,77;87,04;13,91;0,71
12/05/2018;18,78;3,57;82,34;13,44;0,87
13/05/2018;18,13;8,3;86,91;13,68;0,51
14/05/2018;18,08;23,4;87,6;13,73;0,82
15/05/2018;17,58;4,94;85,16;12,92;0,63
16/05/2018;18,27;4,23;81,62;12,91;1,23
17/05/2018;18,35;3,72;78,54;12,46;0,97
18/05/2018;18,74;5,28;80,02;13,05;0,71
19/05/2018;18,4;6,96;84,72;13,52;0,64
20/05/2018;18,42;22,59;82,79;13,27;1,04
21/05/2018;17,78;3,92;82,95;12,76;0,76
22/05/2018;18,28;10,64;81,94;13,02;0,95
23/05/2018;17,89;17,1;85,13;13,24;0,88
24/05/2018;17,89;6,68;81,62;12,61;1,2
25/05/2018;18,25;7,05;82,22;13,06;1,15
26/05/2018;18,1;5,03;83,06;13,08;1,09
27/05/2018;18,56;21,55;82,82;13,39;0,79
28/05/2018;18,31;3,45;84,32;13,42;0,58
29/05/2018;18,51;6,5;83,26;13,39;0,85
30/05/2018;18,92;6,79;81,54;13,42;0,68
31/05/2018;19,16;5,78;80,44;13,45;0,97
1/06/2018;18,7;7,09;79,82;12,96;1,1
2/06/2018;18,45;7,09;78,34;12,5;1,56
3/06/2018;17,94;13,02;81,7;12,68;1,52
4/06/2018;17,97;28,81;83,71;13,02;1,3
5/06/2018;17,85;9,31;81,54;12,54;1,7
6/06/2018;17,7;2,43;79,25;12,11;1,27
7/06/2018;18,63;2,62;77,5;12,53;1,37
8/06/2018;18,86;3,91;79,82;13,08;1,58
9/06/2018;18,97;3,47;81,45;13,51;1,24
10/06/2018;18,61;9,29;80,75;13,06;1,32
11/06/2018;18,14;12,23;81,76;12,83;0,84
12/06/2018;18,17;1,95;79,92;12,5;1,01
13/06/2018;18,32;2,91;80,35;12,72;1,11
14/06/2018;18;3,26;81,23;12,61;1,8
15/06/2018;17,42;4,24;79,87;11,98;1,6
16/06/2018;17,94;6,41;79,21;12,24;1,37
17/06/2018;17,48;3,78;82,85;12,49;1,46
18/06/2018;17,89;0,47;79,27;12,23;1,8
19/06/2018;17,38;0,22;81,84;12,23;1,55
20/06/2018;17,11;6,21;80,18;11,82;1,11
21/06/2018;17,4;2,41;79,83;11,98;1,07
22/06/2018;17,65;7,42;80,4;12,24;1,21
23/06/2018;17,96;10,23;80,68;12,52;0,89
24/06/2018;17,47;3,27;77,07;11,58;1,42
25/06/2018;17,34;4,36;77,77;11,58;1,59
26/06/2018;16,86;8,72;80,05;11,61;1,31
27/06/2018;17,53;15,06;81,51;12,3;0,9
28/06/2018;17,96;8,76;82,4;12,76;0,86
29/06/2018;17,84;1,16;79,62;12,23;0,6
30/06/2018;17,43;4,75;76,23;11,26;1,02
1/07/2018;17,4;2,51;79,63;11,92;0,8
2/07/2018;18,02;11,42;77,96;12,14;0,93
3/07/2018;18,08;3,74;80,35;12,58;0,46
4/07/2018;18;3,01;83,81;13,06;0,87
5/07/2018;18,44;1,62;77,86;12,41;1,6
6/07/2018;18,26;2,47;77,34;12,22;1,14
7/07/2018;17,92;5,13;78,83;12,17;1,37
8/07/2018;18,03;7,13;77,96;12,08;1,29
9/07/2018;17,06;4,64;83,92;12,33;1,41
10/07/2018;17,43;4,19;80,66;12,07;1,83
11/07/2018;17,65;4,2;79,42;12,05;1,53
12/07/2018;18,19;3,1;77,97;12,25;1,51
13/07/2018;18,18;1,97;77,26;12,11;2,06
14/07/2018;17,48;3,25;78,69;11,77;2,48
15/07/2018;17,83;4,45;78,38;12,02;1,87
16/07/2018;18,23;6,86;78,97;12,44;1,67
17/07/2018;17,1;10,43;83,6;12,29;1,15
18/07/2018;18,09;1,91;75,19;11,62;1,72
19/07/2018;18,25;0,72;75,65;11,86;1,93
20/07/2018;18,43;2,07;77,86;12,39;1,56
21/07/2018;18,53;17,46;78,35;12,52;1,81
22/07/2018;18,3;3,17;77,38;12,21;1,54
23/07/2018;18,75;13,6;77,26;12,54;0,74
24/07/2018;18,1;13,76;80,87;12,65;0,96
25/07/2018;17,96;3,48;81,14;12,55;1,15
26/07/2018;18,48;3,26;79,17;12,66;1,39
27/07/2018;17,49;4,87;80,06;11,99;1,56
28/07/2018;17,32;1,26;82,42;12,31;0,93
29/07/2018;18,59;9,15;78,25;12,59;1,03
30/07/2018;18,21;8,66;79,14;12,4;0,79
31/07/2018;17,77;14,91;83,09;12,74;0,69
1/08/2018;17,31;6,25;82,96;12,33;1,3
2/08/2018;17,77;7,05;77,1;11,73;1,16
3/08/2018;18;5,32;79,11;12,27;0,65
4/08/2018;18,05;36,68;77,45;12,01;1,29
5/08/2018;17,35;4,77;78,64;11,62;1,57
6/08/2018;17,54;0,13;77,11;11,54;2,37
7/08/2018;17,78;3,23;78,27;11,98;1,92
8/08/2018;17,84;0,94;79,03;12,14;2,18
9/08/2018;17,29;3,34;79,29;11,72;2,7
10/08/2018;16,71;0,84;76,16;10,77;2,58
11/08/2018;16,26;2,56;76,47;10,53;2,61
12/08/2018;16,22;0,34;76,17;10,53;2,15
13/08/2018;17,22;2,89;79,41;11,79;1,15
14/08/2018;18,13;9,43;80,84;12,68;0,94
15/08/2018;17,33;1,58;76,33;11,29;1,55
16/08/2018;16,99;5,84;75,83;10,87;2,29
17/08/2018;17,66;10,56;77,66;11,75;1,61
18/08/2018;17,19;5,79;79,43;11,68;1,76
19/08/2018;17,36;2,1;73,64;10,9;1,88
20/08/2018;17,51;7,2;77,51;11,57;2,25
21/08/2018;17,05;2,94;78,89;11,43;2,22
22/08/2018;16,93;1,65;77,42;11,07;2,38
23/08/2018;17,7;2,59;77,38;11,77;1,61
24/08/2018;18,11;0,57;75,05;11,57;1,74
25/08/2018;17,81;1,35;77,5;11,78;2,1
26/08/2018;16,8;10,27;78,3;11,16;2,18
27/08/2018;16,98;2,65;77,04;11,14;1,93
28/08/2018;17,88;0,53;76,34;11,75;1,49
29/08/2018;18,47;2,24;77,66;12,36;1,2
30/08/2018;18,51;3,98;78,15;12,5;1,06
31/08/2018;18,96;0,99;74,86;12,24;1,01
1/09/2018;19,73;1,62;74,56;12,82;0,76
2/09/2018;18,87;5,62;79,88;13,04;0,99
3/09/2018;17,94;6,32;74,38;11,39;1,82
4/09/2018;17,02;2,93;78,59;11,44;1,67
5/09/2018;17,64;1,4;78,84;11,97;1,3
6/09/2018;17,92;8,21;79,49;12,28;0,85
7/09/2018;18,51;7,62;78,12;12,49;0,7
8/09/2018;18,38;2,94;75,34;11,93;1,5
9/09/2018;17,93;0,13;74,9;11,57;1,24
10/09/2018;18,65;0,76;75,74;12,15;1,02
11/09/2018;18,9;2,31;78,54;12,86;0,84
12/09/2018;18,73;5,56;81,89;13,29;0,76
13/09/2018;18,37;11,27;84,84;13,48;0,65
14/09/2018;17,94;11,69;88,05;13,71;0,76
15/09/2018;17,5;9,64;84,58;12,76;0,56
16/09/2018;18,01;3,8;75,24;11,58;1,4
17/09/2018;18,54;21,21;71,81;11,49;1,23
18/09/2018;18,47;2,99;74,73;11,75;1,47
19/09/2018;18,39;0,48;75,5;11,88;1,84
20/09/2018;18,66;0,01;74,79;11,92;1,93
21/09/2018;18,35;0,27;75,64;11,89;1,73
22/09/2018;18,82;0,21;75,52;12,28;1,42
23/09/2018;18,52;0,32;72,55;11,46;1,37
24/09/2018;17,94;1,54;75,34;11,49;2,07
25/09/2018;17,73;3,05;74,25;11,19;2,03
26/09/2018;17,8;5;75,51;11,49;1,5
27/09/2018;18,3;4,5;74,7;11,8;0,9
28/09/2018;18,42;5,82;79,63;12,64;0,93
29/09/2018;18,55;3,42;77,47;12,4;1,07
30/09/2018;19,26;3,39;77,65;12,99;0,87
1/10/2018;19,69;3,85;78,36;13,38;0,96
2/10/2018;18,55;1,81;81,33;13,02;0,88
3/10/2018;18,71;10,85;76,07;12,22;1,02
4/10/2018;18,92;2,8;76,81;12,52;0,53
5/10/2018;18,51;38,85;83,55;13,3;0,7
6/10/2018;17,58;15,63;88,15;13,39;0,59
7/10/2018;17,8;2,38;84,47;12,98;0,64
8/10/2018;18,31;4,36;78,97;12,36;0,73
9/10/2018;17,7;10,05;87,24;13,33;0,94
10/10/2018;17,27;7,26;90,36;13,49;0,82
11/10/2018;17,2;7,16;85,92;12,69;0,96
12/10/2018;17,67;6,97;87,01;13,23;1,09
13/10/2018;17,58;7,79;88,71;13,45;0,67
14/10/2018;17,78;5,08;87,5;13,46;0,46
15/10/2018;18,45;2,26;79,35;12,61;0,89
16/10/2018;18,82;0,81;82,11;13,41;0,57
17/10/2018;18,78;4,22;84,59;13,78;0,75
18/10/2018;18,52;3,57;83,65;13,36;1,17
19/10/2018;18,04;1,68;86,45;13,47;0,96
20/10/2018;17,48;3;89,45;13,52;1,1
21/10/2018;17,69;3,07;87,67;13,43;1,5
22/10/2018;17,87;5,45;87,15;13,47;1,36
23/10/2018;17,71;9,3;86,43;13,22;1,38
24/10/2018;17,72;3,96;88,6;13,6;1,24
25/10/2018;18,41;5,38;85,85;13,68;0,77
26/10/2018;18,42;15,21;84,26;13,43;0,73
27/10/2018;19,16;8,55;73,84;12,17;0,96
28/10/2018;18,95;3,75;80,21;13,25;0,65
29/10/2018;18,45;6,66;82,39;13,14;1,02
30/10/2018;18,91;6,04;75,08;12,23;0,74
31/10/2018;18,98;2,16;78,91;13,03;0,95
1/11/2018;18,69;11,84;77,96;12,6;1,1
2/11/2018;18,66;3,96;79,93;12,8;0,52
3/11/2018;18,2;10,26;82,9;12,98;0,58
4/11/2018;17,31;7,52;83,79;12,48;0,8
5/11/2018;17,48;10,2;89,37;13,51;1,15
6/11/2018;17,56;1,33;85,78;12,95;0,91
7/11/2018;18,65;2,17;83,75;13,56;0,77
8/11/2018;18,95;8,99;82,17;13,56;0,93
9/11/2018;18,7;13,34;87,53;14,29;0,67
10/11/2018;18,98;4,44;85,04;14,01;0,73
11/11/2018;19,27;1,52;83,87;14,11;0,86
12/11/2018;18,73;1,68;80,13;13,04;0,99
13/11/2018;18,76;1,23;83,14;13,62;0,64
14/11/2018;19,25;0,68;79,36;13,13;0,93
15/11/2018;18,91;1,99;86,93;14,38;0,8
16/11/2018;18,82;0,37;85,32;14,01;0,56
17/11/2018;19,31;4,08;83,21;14,02;0,73
18/11/2018;19,24;10,43;83,17;13,99;0,85
19/11/2018;19,63;3,97;80,81;13,86;0,83
20/11/2018;18,46;8,26;89,83;14,51;0,64
21/11/2018;18,8;7,99;84,82;13,94;0,57
22/11/2018;18,91;1,73;84,61;13,88;0,72
23/11/2018;17,77;3,13;89,11;13,76;0,7
24/11/2018;18,92;11,89;87,32;14,38;1,09
25/11/2018;18,37;5,74;86,96;13,91;0,57
26/11/2018;19,22;4,57;82,37;13,83;0,6
27/11/2018;18,3;4,07;89,23;14,19;0,94
28/11/2018;18,07;1,32;87,2;13,61;0,78
29/11/2018;18,8;12,92;84,03;13,69;0,99
30/11/2018;17,82;6,95;89,7;13,86;1,13
1/12/2018;17,34;4,3;88,26;13,24;0,76
2/12/2018;17,82;0,35;85,19;13,1;1,1
3/12/2018;18;0,17;87,57;13,6;0,84
4/12/2018;17,9;0,6;87,49;13,55;0,95
5/12/2018;17,82;3,89;88,46;13,63;1,12
6/12/2018;17,84;4,1;85,81;13,19;0,61
7/12/2018;18,31;0,62;77,62;12,12;0,9
8/12/2018;18,11;0;76,05;11,78;1,07
9/12/2018;18,57;0;77,48;12,44;0,64
10/12/2018;18,88;0,51;78,95;12,91;0,95
11/12/2018;18,82;0,19;77,57;12,65;1,22
12/12/2018;18,91;7,07;79;12,98;1,05
13/12/2018;18,83;5;78,55;12,86;0,98
14/12/2018;18,4;2,31;77,2;12,22;1,02
15/12/2018;18,52;0,09;74,45;11,69;1,04
16/12/2018;18,62;0;75,05;11,99;1,12
17/12/2018;18,24;0,1;76,66;12,06;0,86
18/12/2018;18,66;0,41;76,47;12,22;0,86
19/12/2018;18,93;0,08;76,13;12,42;1,22
20/12/2018;18,3;0,7;78,32;12,36;0,9
21/12/2018;18,49;3,63;82,01;13,08;1,25
22/12/2018;18,6;0,28;73,78;11,66;1,02
23/12/2018;18,33;0;74,29;11,57;1,31
24/12/2018;18,22;0;76,62;11,91;1,3
25/12/2018;17,48;0;72,12;10,52;1,58
26/12/2018;17,58;0;74,87;11,18;1,65
27/12/2018;18,13;0;75,88;11,81;1,77
28/12/2018;18,5;0;76,44;12,19;1,54
29/12/2018;18,87;0;75,93;12,34;1,72
30/12/2018;18,34;0,01;73,87;11,53;1,63
31/12/2018;17,85;0;75,16;11,43;2,2
1/01/2019;17,64;0;75,11;11,25;2,98
2/01/2019;17,83;0;73,23;11,17;2,7
3/01/2019;18,82;0;73,62;12;1,92
4/01/2019;19,81;0;73,74;12,71;1,26
5/01/2019;20,12;1,33;73,08;12,84;0,87
6/01/2019;18,7;2,67;80,44;13,02;1,08
7/01/2019;18,04;1,66;83,12;12,94;1,2
8/01/2019;18,21;5,72;80,85;12,56;1,31
9/01/2019;17,56;5,83;84,01;12,6;1,22
10/01/2019;17,16;1,57;84,9;12,43;1,44
11/01/2019;17,23;0,26;85,8;12,69;0,88
12/01/2019;17,91;1,23;83,33;12,81;0,72
13/01/2019;17,73;5,96;86,5;13,22;0,66
14/01/2019;18,27;2,39;78,51;12,23;0,96
15/01/2019;18,33;1,13;74,37;11,6;1,2
16/01/2019;18,85;0,95;76,89;12,45;1,11
17/01/2019;19,68;0,65;74,95;12,79;0,95
18/01/2019;19,96;0,27;75,27;13,08;1,25
19/01/2019;19,75;1,22;76,6;13,21;1,71
20/01/2019;20,1;0,52;76,11;13,38;1,51
21/01/2019;19,78;0;75,6;13,01;1,13
22/01/2019;19,85;0;74,46;12,83;1,85
23/01/2019;19,9;0;73,36;12,7;2,33
24/01/2019;20,03;0,01;72,53;12,7;1,81
25/01/2019;19,96;0,31;74,98;12,98;1,29
26/01/2019;19,94;0,01;74,13;12,8;1,39
27/01/2019;19,73;0,15;75,64;12,97;0,82
28/01/2019;18,07;5,05;88,73;13,94;0,78
29/01/2019;19,26;2,7;82,78;13,83;0,9
30/01/2019;19,13;4,71;87,55;14,65;0,5
